customerID,gender,SeniorCitizen,Partner,Dependents,tenure,InternetService,OnlineSecurity,TechSupport,Contract,PaperlessBilling,PaymentMethod,MonthlyCharges,TotalCharges,Churn,Churn_Probability,Churn_Probability_percent,Risk_Level,Retention_Action
3727-JEZTU,Female,0,No,No,1,No,No internet service,No internet service,Month-to-month,No,Mailed check,20.4,20.4,0,0.18797795539114667,18.797795539114666,Low Risk,Regular engagement
8143-ETQTI,Female,0,Yes,Yes,23,No,No internet service,No internet service,Two year,Yes,Mailed check,19.65,451.55,0,0.02517360970221234,2.517360970221234,Low Risk,Regular engagement
6689-KXGBO,Female,0,No,No,1,DSL,No,No,Month-to-month,No,Electronic check,50.55,50.55,1,0.37372991258023086,37.372991258023085,Low Risk,Regular engagement
9667-TKTVZ,Female,0,No,No,2,DSL,No,Yes,Month-to-month,Yes,Mailed check,54.35,117.05,0,0.4104074862017463,41.040748620174625,Medium Risk,Protective Engagement
3657-COGMW,Female,1,No,No,52,Fiber optic,Yes,No,Month-to-month,No,Credit card (automatic),108.1,5839.3,0,0.28659799881276804,28.659799881276804,Low Risk,Regular engagement
8570-KLJYJ,Female,0,No,No,36,DSL,Yes,No,One year,No,Mailed check,54.45,1893.5,0,0.057257512904877864,5.7257512904877865,Low Risk,Regular engagement
7754-IXRMC,Female,0,No,No,1,DSL,No,No,Month-to-month,No,Mailed check,45.35,45.35,0,0.34522164689939455,34.52216468993946,Low Risk,Regular engagement
9473-CBZOP,Female,0,No,No,28,DSL,Yes,No,One year,No,Mailed check,59.0,1654.45,0,0.07727916728455687,7.727916728455687,Low Risk,Regular engagement
2969-WGHQO,Female,0,Yes,Yes,7,DSL,Yes,No,One year,No,Electronic check,69.45,477.05,0,0.13694518920070495,13.694518920070495,Low Risk,Regular engagement
6615-NGGZJ,Male,0,No,No,14,Fiber optic,No,No,Month-to-month,Yes,Electronic check,100.55,1415.55,1,0.7423877050948072,74.23877050948072,High Risk,Immediate retention intervention
4334-HOWRP,Male,1,Yes,No,72,DSL,Yes,Yes,Two year,Yes,Credit card (automatic),64.95,4546.0,0,0.016023664424118796,1.6023664424118795,Low Risk,Regular engagement
4255-DDUOU,Female,0,Yes,Yes,1,No,No internet service,No internet service,Month-to-month,Yes,Mailed check,20.5,20.5,1,0.21406373440375143,21.40637344037514,Low Risk,Regular engagement
5863-OOKCL,Female,0,No,No,10,No,No internet service,No internet service,Month-to-month,No,Mailed check,18.85,163.2,0,0.1374474365248788,13.744743652487882,Low Risk,Regular engagement
1686-STUHN,Male,0,No,No,42,No,No internet service,No internet service,One year,No,Bank transfer (automatic),19.8,849.9,0,0.016638683264053197,1.6638683264053198,Low Risk,Regular engagement
1329-VHWNP,Female,0,No,No,7,DSL,No,No,Month-to-month,No,Bank transfer (automatic),25.05,189.95,0,0.39844185487629313,39.84418548762931,Low Risk,Regular engagement
2984-MIIZL,Male,0,No,No,4,Fiber optic,No,No,Month-to-month,Yes,Bank transfer (automatic),74.8,321.9,1,0.5896571757698373,58.965717576983735,Medium Risk,Protective Engagement
0266-GMEAO,Male,0,Yes,Yes,72,Fiber optic,Yes,Yes,Two year,Yes,Credit card (automatic),114.3,8058.55,0,0.04087353735120157,4.087353735120157,Low Risk,Regular engagement
5590-YRFJT,Female,0,Yes,No,20,DSL,No,No,Month-to-month,Yes,Electronic check,24.45,482.8,1,0.44859548257280324,44.85954825728032,Medium Risk,Protective Engagement
5574-NXZIU,Male,0,No,No,63,Fiber optic,Yes,Yes,Two year,No,Credit card (automatic),109.2,7049.75,0,0.03300670169214496,3.300670169214496,Low Risk,Regular engagement
0019-GFNTW,Female,0,No,No,56,DSL,Yes,Yes,Two year,No,Bank transfer (automatic),45.05,2560.1,0,0.008720993421623335,0.8720993421623335,Low Risk,Regular engagement
4256-ZWTZI,Female,0,No,Yes,5,DSL,No,Yes,Month-to-month,Yes,Mailed check,51.0,286.8,0,0.26183135800161034,26.183135800161033,Low Risk,Regular engagement
8309-PPCED,Female,0,Yes,No,72,Fiber optic,No,Yes,Two year,Yes,Bank transfer (automatic),110.45,7982.5,0,0.07267049274652602,7.267049274652602,Low Risk,Regular engagement
4098-NAUKP,Male,1,Yes,Yes,68,Fiber optic,No,No,Month-to-month,Yes,Electronic check,84.65,5683.6,0,0.22881988905222925,22.881988905222926,Low Risk,Regular engagement
5196-WPYOW,Male,0,Yes,Yes,67,DSL,Yes,Yes,One year,No,Mailed check,60.05,3994.05,0,0.007214088927522072,0.7214088927522072,Low Risk,Regular engagement
4608-LCIMN,Male,0,Yes,Yes,8,DSL,No,No,Month-to-month,No,Bank transfer (automatic),44.65,369.15,0,0.2391517880279865,23.91517880279865,Low Risk,Regular engagement
1485-YDHMM,Male,0,Yes,Yes,52,Fiber optic,No,Yes,Month-to-month,Yes,Bank transfer (automatic),93.25,4631.7,0,0.22408644640613065,22.408644640613065,Low Risk,Regular engagement
4054-CUMIA,Female,0,Yes,Yes,18,No,No internet service,No internet service,Month-to-month,Yes,Mailed check,20.25,401.95,0,0.11278904598500118,11.278904598500118,Low Risk,Regular engagement
0603-TPMIB,Female,0,Yes,Yes,59,No,No internet service,No internet service,Two year,No,Mailed check,25.45,1534.05,0,0.004800644877756307,0.48006448777563065,Low Risk,Regular engagement
2525-GVKQU,Female,0,No,No,60,No,No internet service,No internet service,Two year,No,Mailed check,20.6,1093.0,0,0.0038009336341637157,0.38009336341637157,Low Risk,Regular engagement
8161-QYMTT,Male,0,No,No,7,Fiber optic,No,No,Month-to-month,Yes,Electronic check,94.1,701.3,0,0.8133161982606036,81.33161982606036,High Risk,Immediate retention intervention
9581-GVBXT,Male,0,Yes,Yes,59,DSL,Yes,No,One year,No,Mailed check,34.8,1980.3,0,0.01997497564375896,1.9974975643758959,Low Risk,Regular engagement
5862-BRIXZ,Male,0,No,No,46,DSL,Yes,Yes,Two year,Yes,Bank transfer (automatic),60.75,2893.4,0,0.04062256416770118,4.062256416770118,Low Risk,Regular engagement
5404-GGUKR,Male,0,No,No,5,DSL,No,No,Month-to-month,Yes,Electronic check,51.35,262.3,0,0.42512904552834946,42.51290455283495,Medium Risk,Protective Engagement
3308-JSGML,Male,1,Yes,No,59,DSL,Yes,Yes,Two year,Yes,Credit card (automatic),64.05,3886.85,0,0.027671946926332073,2.767194692633207,Low Risk,Regular engagement
2126-GSEGL,Female,0,Yes,No,70,DSL,No,Yes,Two year,Yes,Bank transfer (automatic),84.8,5917.55,0,0.024320181167307296,2.4320181167307298,Low Risk,Regular engagement
3677-TNKIO,Female,0,No,No,14,Fiber optic,No,No,Month-to-month,Yes,Credit card (automatic),71.0,914.0,1,0.4858553243949592,48.58553243949592,Medium Risk,Protective Engagement
0440-QEXBZ,Female,0,No,No,44,DSL,No,No,Month-to-month,Yes,Mailed check,50.15,2139.1,0,0.15830797167189,15.830797167189,Low Risk,Regular engagement
2434-EEVDB,Female,0,Yes,No,64,Fiber optic,Yes,No,Two year,Yes,Credit card (automatic),94.6,5948.7,0,0.06271929771020361,6.271929771020361,Low Risk,Regular engagement
6762-QVYJO,Female,0,Yes,Yes,58,DSL,Yes,Yes,Two year,No,Mailed check,59.75,3624.35,0,0.016451623629815396,1.6451623629815397,Low Risk,Regular engagement
6199-IWKGC,Female,1,Yes,No,46,Fiber optic,No,Yes,One year,No,Electronic check,100.25,4753.85,0,0.28581289295778706,28.581289295778706,Low Risk,Regular engagement
2675-DHUTR,Male,1,Yes,No,58,Fiber optic,No,No,Month-to-month,Yes,Electronic check,98.9,5780.7,0,0.5111201010084953,51.112010100849524,Medium Risk,Protective Engagement
8152-VETUR,Female,0,Yes,No,72,Fiber optic,No,No,Two year,Yes,Credit card (automatic),97.7,6869.7,0,0.08862361601455707,8.862361601455707,Low Risk,Regular engagement
9667-EQRXU,Female,1,No,No,30,DSL,No,No,Month-to-month,Yes,Electronic check,40.3,1172.95,1,0.4311441625321844,43.114416253218444,Medium Risk,Protective Engagement
7446-YPODE,Male,1,No,No,11,DSL,Yes,No,Month-to-month,No,Bank transfer (automatic),60.25,662.95,0,0.22604645741797277,22.604645741797277,Low Risk,Regular engagement
9522-BNTHX,Female,1,No,No,34,DSL,No,No,Month-to-month,Yes,Electronic check,56.25,1765.95,0,0.41829463119029364,41.82946311902936,Medium Risk,Protective Engagement
4676-WLUHT,Male,0,No,No,54,DSL,Yes,No,Two year,No,Bank transfer (automatic),46.2,2431.95,0,0.017327799700176793,1.7327799700176794,Low Risk,Regular engagement
3329-WDIOK,Female,0,No,No,3,DSL,No,No,Month-to-month,Yes,Electronic check,50.6,155.35,1,0.6866522691695235,68.66522691695235,Medium Risk,Protective Engagement
7980-MHFLQ,Female,0,Yes,Yes,72,No,No internet service,No internet service,Two year,No,Mailed check,24.9,1859.2,0,0.0027364216318273606,0.27364216318273604,Low Risk,Regular engagement
2873-ZLIWT,Female,0,Yes,Yes,40,Fiber optic,No,Yes,Month-to-month,Yes,Electronic check,84.85,3303.05,1,0.3295063675606531,32.95063675606531,Low Risk,Regular engagement
3415-TAILE,Female,0,Yes,Yes,2,DSL,No,No,Month-to-month,No,Mailed check,65.7,134.35,1,0.3912870901838992,39.12870901838992,Low Risk,Regular engagement
0757-WCUUZ,Male,0,Yes,Yes,54,DSL,No,No,Two year,No,Credit card (automatic),63.35,3409.1,0,0.02448063609068591,2.448063609068591,Low Risk,Regular engagement
1629-DQQVB,Female,0,No,No,14,DSL,Yes,No,Month-to-month,No,Bank transfer (automatic),50.1,709.5,0,0.16255732342829707,16.255732342829706,Low Risk,Regular engagement
1915-IOFGU,Female,0,No,No,1,Fiber optic,No,No,Month-to-month,No,Electronic check,70.5,70.5,1,0.6148213394114308,61.48213394114308,Medium Risk,Protective Engagement
3045-XETSH,Female,0,No,No,10,Fiber optic,No,No,Month-to-month,Yes,Electronic check,94.85,953.45,1,0.7092029751320629,70.9202975132063,High Risk,Immediate retention intervention
0374-AACSZ,Female,0,No,No,1,DSL,Yes,No,Month-to-month,No,Electronic check,50.15,50.15,0,0.32043349358462647,32.04334935846265,Low Risk,Regular engagement
7239-HZZCX,Male,0,No,No,1,No,No internet service,No internet service,Month-to-month,No,Mailed check,19.75,19.75,1,0.19445577520558213,19.445577520558214,Low Risk,Regular engagement
4872-VXRIL,Male,0,No,No,56,DSL,Yes,Yes,One year,Yes,Bank transfer (automatic),64.65,3665.55,0,0.025334267556832935,2.5334267556832932,Low Risk,Regular engagement
9140-CZQZZ,Female,0,Yes,No,68,DSL,Yes,Yes,Two year,Yes,Bank transfer (automatic),79.6,5515.8,0,0.012807807560922596,1.2807807560922595,Low Risk,Regular engagement
3423-HHXAO,Female,0,Yes,Yes,14,No,No internet service,No internet service,One year,Yes,Mailed check,19.5,272.0,0,0.07103884961632755,7.103884961632755,Low Risk,Regular engagement
9938-TKDGL,Male,0,Yes,Yes,68,Fiber optic,Yes,Yes,Two year,Yes,Electronic check,99.55,6668.0,0,0.0508774554833232,5.08774554833232,Low Risk,Regular engagement
0531-ZZJWQ,Male,1,Yes,No,55,Fiber optic,No,No,Month-to-month,Yes,Electronic check,74.0,4052.4,0,0.3861524033890058,38.61524033890058,Low Risk,Regular engagement
6537-QLGEX,Female,0,No,No,16,DSL,Yes,No,Month-to-month,Yes,Electronic check,38.9,664.4,0,0.45698502283451586,45.69850228345159,Medium Risk,Protective Engagement
2688-BHGOG,Male,1,No,No,9,Fiber optic,No,No,Month-to-month,Yes,Electronic check,79.55,718.55,0,0.7306743585481646,73.06743585481647,High Risk,Immediate retention intervention
7683-CBDKJ,Male,0,Yes,Yes,14,DSL,Yes,No,Month-to-month,Yes,Electronic check,65.45,937.6,1,0.2722881588494034,27.22881588494034,Low Risk,Regular engagement
0946-CLJTI,Male,1,Yes,No,58,Fiber optic,No,No,Month-to-month,Yes,Electronic check,98.7,5812.6,1,0.5484762159578942,54.84762159578942,Medium Risk,Protective Engagement
3160-TYXLT,Male,0,No,No,53,DSL,Yes,No,Month-to-month,Yes,Bank transfer (automatic),46.3,2546.85,0,0.0977281829843198,9.77281829843198,Low Risk,Regular engagement
1325-USMEC,Male,0,Yes,No,70,Fiber optic,Yes,No,Two year,Yes,Credit card (automatic),99.35,6944.5,0,0.050707859760295765,5.070785976029576,Low Risk,Regular engagement
0916-QOFDP,Female,1,Yes,Yes,14,Fiber optic,No,No,Month-to-month,Yes,Electronic check,95.8,1346.3,0,0.7557933515882609,75.57933515882608,High Risk,Immediate retention intervention
0628-CNQRM,Male,0,Yes,Yes,22,DSL,Yes,Yes,One year,Yes,Bank transfer (automatic),67.5,1544.05,1,0.07710660368350637,7.710660368350637,Low Risk,Regular engagement
5606-AMZBO,Female,0,Yes,No,10,Fiber optic,Yes,No,Month-to-month,Yes,Credit card (automatic),78.15,765.15,0,0.5197703856377286,51.97703856377286,Medium Risk,Protective Engagement
6199-IPCAO,Female,0,Yes,Yes,29,No,No internet service,No internet service,Two year,No,Mailed check,26.1,692.55,0,0.017396755014566192,1.7396755014566192,Low Risk,Regular engagement
7665-TOALD,Female,0,No,No,1,Fiber optic,No,No,Month-to-month,Yes,Electronic check,69.6,69.6,1,0.7037431278210131,70.37431278210131,High Risk,Immediate retention intervention
0112-QWPNC,Male,0,Yes,No,49,DSL,Yes,Yes,One year,No,Electronic check,84.35,4059.35,1,0.07017016078401644,7.017016078401644,Low Risk,Regular engagement
0324-BRPCJ,Female,1,Yes,No,68,Fiber optic,No,No,Month-to-month,Yes,Electronic check,100.2,6851.65,1,0.4306842384097525,43.06842384097525,Medium Risk,Protective Engagement
2777-PHDEI,Female,0,No,No,1,Fiber optic,No,No,Month-to-month,No,Electronic check,78.05,78.05,1,0.6826860196609712,68.26860196609712,Medium Risk,Protective Engagement
5640-CAXOA,Female,0,No,No,30,DSL,No,Yes,One year,Yes,Credit card (automatic),40.35,1187.05,0,0.13352058457569765,13.352058457569765,Low Risk,Regular engagement
2235-EZAIK,Female,0,Yes,No,72,DSL,Yes,Yes,Two year,No,Credit card (automatic),79.2,5401.9,0,0.00710486569871599,0.710486569871599,Low Risk,Regular engagement
3847-BAERP,Female,0,No,No,10,No,No internet service,No internet service,Month-to-month,Yes,Mailed check,20.9,247.0,0,0.18093080286691557,18.093080286691556,Low Risk,Regular engagement
1196-AMORA,Male,0,No,No,7,Fiber optic,No,No,Month-to-month,No,Electronic check,73.6,520.0,1,0.6529380278027784,65.29380278027784,Medium Risk,Protective Engagement
4282-YMKNA,Female,0,No,No,9,Fiber optic,No,No,Month-to-month,Yes,Electronic check,74.75,706.6,1,0.7081470068792504,70.81470068792504,High Risk,Immediate retention intervention
1453-RZFON,Female,0,No,Yes,1,DSL,Yes,No,Month-to-month,No,Mailed check,49.9,49.9,0,0.21801849960381617,21.801849960381617,Low Risk,Regular engagement
8263-OKETD,Female,0,No,No,20,DSL,No,Yes,Month-to-month,Yes,Credit card (automatic),68.9,1370.35,0,0.26184782072020346,26.184782072020347,Low Risk,Regular engagement
0670-KDOMA,Female,0,No,No,1,No,No internet service,No internet service,Month-to-month,Yes,Mailed check,20.25,20.25,0,0.2519249837424472,25.19249837424472,Low Risk,Regular engagement
2476-YGEFM,Female,0,No,No,29,Fiber optic,No,No,Month-to-month,Yes,Credit card (automatic),76.0,2215.25,0,0.44195317991696625,44.195317991696626,Medium Risk,Protective Engagement
8687-BAFGU,Male,0,No,No,1,Fiber optic,No,Yes,Month-to-month,No,Electronic check,74.0,74.0,0,0.5406228043579742,54.06228043579742,Medium Risk,Protective Engagement
0641-EVBOJ,Male,0,No,No,3,Fiber optic,Yes,Yes,Month-to-month,Yes,Mailed check,82.3,214.4,0,0.40883701277924667,40.883701277924665,Medium Risk,Protective Engagement
0829-XXPLX,Female,0,No,No,20,Fiber optic,Yes,No,Month-to-month,Yes,Bank transfer (automatic),89.4,1871.15,0,0.4239289997887904,42.392899978879036,Medium Risk,Protective Engagement
9974-JFBHQ,Male,0,No,Yes,64,Fiber optic,No,Yes,Month-to-month,Yes,Credit card (automatic),99.15,6171.2,0,0.16215702632904924,16.215702632904925,Low Risk,Regular engagement
5356-RHIPP,Male,0,No,No,1,No,No internet service,No internet service,Month-to-month,Yes,Mailed check,20.2,20.2,1,0.2564185169137024,25.64185169137024,Low Risk,Regular engagement
6624-JDRDS,Female,0,No,No,6,DSL,Yes,No,Month-to-month,No,Bank transfer (automatic),29.45,161.45,0,0.31534436327776344,31.534436327776344,Low Risk,Regular engagement
0608-JDVEC,Male,0,Yes,No,50,No,No internet service,No internet service,Two year,No,Electronic check,19.8,1013.2,0,0.008938937493645582,0.8938937493645582,Low Risk,Regular engagement
9780-FKVVF,Male,0,No,No,6,DSL,Yes,No,Month-to-month,Yes,Bank transfer (automatic),59.15,336.7,0,0.33681718422425405,33.681718422425405,Low Risk,Regular engagement
1919-RTPQD,Male,0,Yes,Yes,7,DSL,No,No,Month-to-month,No,Electronic check,44.75,333.65,0,0.32419790644501284,32.41979064450128,Low Risk,Regular engagement
5214-NLTIT,Male,0,Yes,Yes,72,Fiber optic,No,No,Two year,Yes,Credit card (automatic),90.8,6511.8,0,0.057569529525040845,5.756952952504085,Low Risk,Regular engagement
3345-PBBFH,Male,0,Yes,No,8,DSL,No,No,Month-to-month,Yes,Bank transfer (automatic),49.55,393.45,0,0.32520040525458266,32.52004052545826,Low Risk,Regular engagement
5055-BRMNE,Female,0,Yes,Yes,67,Fiber optic,Yes,Yes,Two year,No,Credit card (automatic),106.7,7009.5,0,0.032692615366115035,3.2692615366115034,Low Risk,Regular engagement
9189-JWSHV,Female,1,Yes,No,24,Fiber optic,No,No,Month-to-month,Yes,Electronic check,93.55,2264.05,1,0.7555831550859496,75.55831550859496,High Risk,Immediate retention intervention
2190-PHBHR,Female,0,Yes,No,72,Fiber optic,Yes,No,Two year,Yes,Credit card (automatic),94.45,6921.7,0,0.04654039718246237,4.654039718246237,Low Risk,Regular engagement
2650-GYRYL,Male,0,Yes,Yes,33,No,No internet service,No internet service,One year,Yes,Bank transfer (automatic),19.45,600.25,0,0.02913462631755616,2.913462631755616,Low Risk,Regular engagement
0746-JTRFU,Male,0,No,No,2,DSL,No,No,Month-to-month,Yes,Electronic check,25.05,56.35,1,0.6423440106358276,64.23440106358275,Medium Risk,Protective Engagement
5208-FVQKB,Male,0,Yes,No,70,DSL,Yes,Yes,Two year,No,Mailed check,67.95,4664.15,0,0.006178292141039282,0.6178292141039282,Low Risk,Regular engagement
7184-LRUUR,Female,0,No,No,22,DSL,No,No,One year,No,Bank transfer (automatic),65.25,1441.8,0,0.10377387617886288,10.377387617886288,Low Risk,Regular engagement
6627-CFOSN,Female,0,No,No,59,Fiber optic,Yes,No,Month-to-month,Yes,Bank transfer (automatic),99.45,5623.7,0,0.21119170818968752,21.11917081896875,Low Risk,Regular engagement
3982-JGSFD,Male,0,No,No,36,No,No internet service,No internet service,One year,Yes,Credit card (automatic),20.35,695.85,0,0.029591234525983782,2.9591234525983783,Low Risk,Regular engagement
1574-DYCWE,Female,0,Yes,Yes,51,No,No internet service,No internet service,Two year,No,Mailed check,19.95,1028.75,0,0.004893211745552265,0.48932117455522645,Low Risk,Regular engagement
7247-XOZPB,Male,0,Yes,No,53,DSL,Yes,Yes,One year,No,Bank transfer (automatic),77.4,4155.95,0,0.030411512556431743,3.0411512556431743,Low Risk,Regular engagement
2466-FCCPT,Female,0,Yes,Yes,20,No,No internet service,No internet service,One year,No,Bank transfer (automatic),19.7,395.6,0,0.0356326314839257,3.5632631483925703,Low Risk,Regular engagement
6211-WWLTF,Male,0,Yes,No,63,Fiber optic,Yes,No,Two year,No,Credit card (automatic),99.7,6330.4,0,0.048249188923026244,4.824918892302624,Low Risk,Regular engagement
4826-TZEVA,Female,0,No,No,40,Fiber optic,No,No,Month-to-month,No,Credit card (automatic),74.8,2971.7,0,0.19585156348612484,19.585156348612482,Low Risk,Regular engagement
6016-NXBNJ,Male,0,No,No,35,No,No internet service,No internet service,One year,Yes,Mailed check,19.15,638.0,0,0.03530702948944151,3.530702948944151,Low Risk,Regular engagement
9138-EFSMO,Male,0,Yes,Yes,26,Fiber optic,No,No,One year,No,Bank transfer (automatic),78.95,2034.25,0,0.2062579232580967,20.62579232580967,Low Risk,Regular engagement
0576-WNXXC,Male,1,Yes,No,27,Fiber optic,No,No,Month-to-month,Yes,Electronic check,95.55,2510.2,1,0.6348971789198279,63.48971789198279,Medium Risk,Protective Engagement
4632-XJMEX,Male,0,No,Yes,53,DSL,Yes,Yes,One year,No,Credit card (automatic),62.85,3419.5,0,0.010299668942592578,1.029966894259258,Low Risk,Regular engagement
8910-LEDAG,Male,1,Yes,No,34,Fiber optic,No,No,Month-to-month,No,Credit card (automatic),71.55,2427.35,0,0.2846878680575029,28.46878680575029,Low Risk,Regular engagement
3452-GWUIN,Female,1,Yes,No,19,Fiber optic,No,No,Month-to-month,Yes,Electronic check,94.95,1760.25,0,0.7727399025567526,77.27399025567526,High Risk,Immediate retention intervention
2716-GFZOR,Male,0,Yes,No,43,Fiber optic,Yes,No,Month-to-month,Yes,Credit card (automatic),86.1,3551.65,0,0.1787736858426901,17.87736858426901,Low Risk,Regular engagement
